PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,predicted_usefulness,is_useful,comments,food,chem_ent_ratio,chemicals,bigram_score,chem_term_count
21477805,"Pyraclostrobin belongs to a new generation of fungicides widely used to preserve high valuable crops. In the present study, three monoclonal antibodies with different affinities to this modern strobilurin have been evaluated for their usefulness in the production of immunoaffinity columns suitable for the solid-phase extraction, concentration, and clean-up of residues from food commodities. Different immunosorbents were produced and characterized in terms of antibody immobilization efficiency, immunosorbent binding capacity, optimum elution conditions, and reusability. Covalent coupling of the antibodies to Sepharose-CNBr gel took place with high yield (over 90%), whereas the immunosorbent efficacy to retain the analyte (from 28 to 68%) was shown to depend on the amount and type of antibody immobilized on the support. As a matter of fact, columns prepared with the monoclonal antibody PYs5#14 were able to selectively bound up to 53 μg of pyraclostrobin per gram of beads. Acetonitrile solutions were preferred over methanolic ones for analyte elution, and some immunosorbents could be reused at least 4-6 times provided that the amount of pyraclostrobin and the volume of sample did not overload the column. Effectiveness of the selected immunoaffinity column was evidenced by the development of an extraction procedure for pyraclostrobin residues from fruit juices and further determination by high-performance liquid chromatography with UV detection. A concentration factor of 50 times was achieved with the developed immunoaffinity column, which eventually resulted in a limit of quantification of 0.01 mg L(-1). Finally, quantitative recoveries were obtained on apple juice and red grape must samples spiked with pyraclostrobin from 0.01 to 1 mg L(-1).",Journal of chromatography. A,"['D000097', 'D000911', 'D001628', 'D002219', 'D002846', 'D017743', 'D005638', 'D005659', 'D007163', 'D027845', 'D010573', 'D011720', 'D012680', 'D013056', 'D000073739', 'D027843']","['Acetonitriles', 'Antibodies, Monoclonal', 'Beverages', 'Carbamates', 'Chromatography, Affinity', 'Equipment Reuse', 'Fruit', 'Fungicides, Industrial', 'Immunosorbent Techniques', 'Malus', 'Pesticide Residues', 'Pyrazoles', 'Sensitivity and Specificity', 'Spectrophotometry, Ultraviolet', 'Strobilurins', 'Vitis']",Development of immunoaffinity columns for pyraclostrobin extraction from fruit juices and analysis by liquid chromatography with UV detection.,"[None, 'Q000737', 'Q000032', 'Q000032', 'Q000379', None, 'Q000737', 'Q000032', None, None, 'Q000032', 'Q000032', None, None, None, None]","[None, 'chemistry', 'analysis', 'analysis', 'methods', None, 'chemistry', 'analysis', None, None, 'analysis', 'analysis', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/21477805,2011,0,0,spiked apple juice,apple,0.039473684210526314,"['overload', 'PYs5#14', 'fungicides']",1,3
21476926,"This study investigated the phenolic composition and antioxidant capacity of an ethanolic extract from the peel of the Annurca (Malus domestica var. Annurca), which is widespread in the Campania region of southern Italy. The antimicrobial effect of the extract on different pathogens was also examined. The potential antiquorum sensing activity of the extract was tested by using the microorganism Chromobacterium violaceum. Ultra-performance liquid chromatography revealed that rutin, epicatechin, dicaffeoylquinic acid, and caffeic acid were the most abundant phenolic compounds in the extract; these compounds constituted 27.43%, 24.93%, 16.14%, and 15.3% of the total phenols, respectively. The test for 2,2-diphenyl-1-picryl-hydrazyl free radical-scavenging activity showed that the extract possessed an impressive antioxidant capacity (50% effective concentration of 2.50 μg/g of product). Furthermore, the extract clearly exhibited antimicrobial activity against Bacillus cereus (11- to 14-mm diameter of inhibition halo, depending on the strain) and Escherichia coli serotype O157:H7 (10-mm diameter of inhibition halo). No activity was observed against the probiotic lactobacilli tested or against Staphylococcus aureus. Antiquorum sensing activity was reported for the first time for apple extracts. In conclusion, these results indicate the potential of this extract for treating some microbial infections through cell growth inhibition or quorum sensing antagonism, thereby validating the health benefits of apples.",Journal of medicinal food,"['D000900', 'D001409', 'D002851', 'D002861', 'D002934', 'D052978', 'D019453', 'D000431', 'D005419', 'D016166', 'D005638', 'D007558', 'D027845', 'D010636', 'D019441', 'D010936', 'D053038', 'D012997']","['Anti-Bacterial Agents', 'Bacillus cereus', 'Chromatography, High Pressure Liquid', 'Chromobacterium', 'Cinnamates', 'Disk Diffusion Antimicrobial Tests', 'Escherichia coli O157', 'Ethanol', 'Flavonoids', 'Free Radical Scavengers', 'Fruit', 'Italy', 'Malus', 'Phenols', 'Plant Epidermis', 'Plant Extracts', 'Quorum Sensing', 'Solvents']",Phenolic composition and antimicrobial and antiquorum sensing activity of an ethanolic extract of peels from the apple cultivar Annurca.,"['Q000032', 'Q000187', None, 'Q000187', 'Q000032', None, 'Q000187', 'Q000737', 'Q000032', 'Q000032', 'Q000737', None, 'Q000737', 'Q000032', 'Q000737', 'Q000737', 'Q000187', 'Q000737']","['analysis', 'drug effects', None, 'drug effects', 'analysis', None, 'drug effects', 'chemistry', 'analysis', 'analysis', 'chemistry', None, 'chemistry', 'analysis', 'chemistry', 'chemistry', 'drug effects', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/21476926,2011,0,1,phenolics of apple peel,apple,0.15384615384615385,"['caffeic acid', 'Malus domestica', 'epicatechin', 'lactobacilli', 'Chromobacterium', 'Annurca', 'dicaffeoylquinic acid', 'phenols', 'rutin']",1,10
21438370,"A gas chromatographic method with flame photometric detection (FPD (sulfur filter)) for analyzing the residues of 4 dithiocarbamates in 22 matrices in a heated closed vial has been established. The dithiocarbamate residues were decomposed to carbon disulfide (CS2) by SnCl2-HCl solution. The liberated CS2 was absorbed by hexane in the vial, and then determined by gas chromatography with FPD (sulfur filter). The results were expressed as the residues of dithiocabamates. The residue analysis method was validated by mancozeb, metiram, propineb and thiram in 22 matrices (apple, grape, etc). The average recovery ranges were from 72% to 110% with the relative standard deviations (RSD) between 0.8% and 22.0% when the fortified concentrations were between 0.06 and 3.0 mg/kg, and the quantitative analysis was performed by using external standard method. The limits of detection were in the range of 0.01-0.1 mg/kg (S/N = 3), and the limits of quantification were between 0.02 and 0.2 mg/kg (S/N = 10) for the 4 dithiocarbamate residues in the 22 matrices. This method is simple, fast, accurate, reproducible, and suitable for the determination of the 4 dithiocarbamate residues in the matrices mentioned in this paper.",Se pu = Chinese journal of chromatography,"['D002849', 'D004050', 'D005506', 'D005638', 'D005659', 'D008344', 'D010573', 'D013859', 'D014675', 'D015038']","['Chromatography, Gas', 'Ditiocarb', 'Food Contamination', 'Fruit', 'Fungicides, Industrial', 'Maneb', 'Pesticide Residues', 'Thiocarbamates', 'Vegetables', 'Zineb']",[Determination of 4 dithiocarbamate residues in 22 matrices by gas chromatography].,"['Q000379', 'Q000032', 'Q000032', 'Q000737', 'Q000032', 'Q000032', 'Q000032', 'Q000032', 'Q000737', 'Q000031']","['methods', 'analysis', 'analysis', 'chemistry', 'analysis', 'analysis', 'analysis', 'analysis', 'chemistry', 'analogs & derivatives']",https://www.ncbi.nlm.nih.gov/pubmed/21438370,2012,0,0,fungicide detection,apple,0.16981132075471697,"['thiram', 'fortified', 'sulfur', 'dithiocarbamate', 'mancozeb', 'carbon disulfide']",1,9
21438363,"An ultra performance liquid chromatography-tandem mass spectrometry (UPLC-MS/ MS) method was developed for the determination of altenuene (ALT), alternariol (AOH), tentoxin and alternariol monomethyl ether (AME) in apple juice concentrate (AJC). The sample was diluted with water, and then cleaned up with a PS DVB column. The quantification was carried out using an external standard method. The UPLC was performed on a BEH C18 column (50 mm x 2.1 mm, 1.7 microm) using a gradient elution of acetonitrile and water. The MS/MS was performed with multiple reaction monitoring (MRM) mode. The limits of quantification of the four Alternaria toxins were between 1.0 and 5.0 microg/L. The recoveries were 77.8%-117.2% with the relative standard deviations less than 9.7%. The method is sensitive, stable and reliable. It's suitable for the quantitative and qualitative analyses of the four Alternaria toxins in AJC.",Se pu = Chinese journal of chromatography,"['D000528', 'D001628', 'D002851', 'D005506', 'D007783', 'D027845', 'D009183', 'D010456', 'D053719']","['Alternaria', 'Beverages', 'Chromatography, High Pressure Liquid', 'Food Contamination', 'Lactones', 'Malus', 'Mycotoxins', 'Peptides, Cyclic', 'Tandem Mass Spectrometry']",[Simultaneous determination of four Alternaria toxins in apple juice concentrate by ultra performance liquid chromatography-electrospray ionization tandem mass spectrometry].,"['Q000378', 'Q000032', 'Q000379', 'Q000032', 'Q000032', None, 'Q000032', 'Q000032', 'Q000379']","['metabolism', 'analysis', 'methods', 'analysis', 'analysis', None, 'analysis', 'analysis', 'methods']",https://www.ncbi.nlm.nih.gov/pubmed/21438363,2012,0,0,mycotoxins,apple,0.11904761904761904,"['AME', 'AOH', 'alternariol monomethyl ether', 'microg/L.', 'acetonitrile']",1,5
21435473,"A molecularly imprinted film is electrochemically synthesized on a gold electrode using cyclic voltammetry to electropolymerize o-aminothiophenol in the presence of metolcarb (MTMC). The mechanism of the imprinting process and a number of factors affecting the activity of the imprinted film are discussed and optimized. Scanning electron microscope observations and binding measurements have proved that an MTMC-imprinted film (with a thickness of nearly 100 nm) was formed on the surface of the gold electrode. The film exhibited high binding affinity and selectivity towards the template MTMC, as well as good penetrability, reproducibility and stability. A novel amperometry sensor using the imprinted film as recognition element was developed for MTMC determination in food samples. Under the experimental conditions, the MTMC standard is linear within the concentration range studied (r(2)=0.9906). The limit of detection (S/N=3) of the modified electrode was achieved to 1.34×10(-8) mol L(-1). Recoveries of MTMC from spiked apple juice, cabbage and cucumber samples for the developed electrochemical assay ranged from 94.80% to 102.43%, which was with great correlation coefficient (0.9929) with results from high-performance liquid chromatography. In practical application, the prepared amperometric sensor also showed good reproducibility and long lifetime for storage. The research in this study has offered a rapid, accurate and sensitive electrochemical method for quantitative determination of MTMC in food products.",Analytica chimica acta,"['D055664', 'D004566', 'D006046', 'D057230', 'D054802', 'D010575', 'D048448', 'D014675']","['Electrochemical Techniques', 'Electrodes', 'Gold', 'Limit of Detection', 'Molecular Imprinting', 'Pesticides', 'Phenylcarbamates', 'Vegetables']",Novel amperometric sensor using metolcarb-imprinted film as the recognition element on a gold electrode and its application.,"['Q000379', None, 'Q000737', None, 'Q000379', 'Q000032', 'Q000032', 'Q000737']","['methods', None, 'chemistry', None, 'methods', 'analysis', 'analysis', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/21435473,2011,0,0,spiked apple juice,apple,0.014084507042253521,['o-aminothiophenol'],1,1
21428278,"The toxic plant protein ricin has gained notoriety due to wide availability and potential use as a bioterrorism agent, with particular concern for food supply contamination. We have developed a sensitive and selective mass spectrometry-based method to detect ricin in tap water, 2% milk, apple juice, and orange juice. Ricin added to beverage matrices was extracted using antibody-bound magnetic beads and digested with trypsin. Absolute quantification was performed using isotope dilution mass spectrometry with a linear ion trap operating in product-ion-monitoring mode. The method allows for identification of ricin A chain and B chain and for distinction of ricin from ricin agglutinin within a single analytical run. Ricin-bound beads were also tested for deadenylase activity by incubation with a synthetic ssDNA oligomer. Depurination of the substrate by ricin was confirmed by matrix-assisted laser desorption ionization-time-of-flight mass spectrometry (MALDI-TOFMS). This method was used successfully to extract ricin from each beverage matrix. The activity of recovered ricin was assessed, and quantification was achieved, with a limit of detection of 10 fmol/mL (0.64 ng/mL).",Analytical chemistry,"['D001628', 'D006801', 'D007553', 'D012276', 'D019032']","['Beverages', 'Humans', 'Isotope Labeling', 'Ricin', 'Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization']",Detection and quantification of ricin in beverages using isotope dilution tandem mass spectrometry.,"['Q000032', None, 'Q000379', 'Q000032', None]","['analysis', None, 'methods', 'analysis', None]",https://www.ncbi.nlm.nih.gov/pubmed/21428278,2011,0,0,ricin toxin,apple,0.03571428571428571,"['ricin A', 'Ricin']",1,2
21409363,"The rate of heavy metal pollution in some minor fruit samples growing at roadsides in Turkey were determined by inductively coupled plasma-atomic emission spectrometry (ICP-AES). The mineral contents of samples were found to be different depending on the several parts Citrus fruits. The highest minor and heavy metal levels for Citrus fruits were determined between 17.24 and 45.30 mg/kg boron, 2.08 and 15.05 mg/kg copper, 1.01 and 16.00 mg/kg iron and 2.35 and 9.87 mg/kg zinc. Boron content ranged from 16.54 mg/kg (Deveci pear inner pulp) to 89.89 mg/kg (Arjantin apple outer skin). The level of Fe ranged from 1.49 mg/kg (quince pulp) to 25.05 mg/kg (Ankara pear pulp). Cu content of fruits ranged between 2.52 mg/kg (Fuji apple skin) and 25.93 mg/kg quince skin). Zn content was found between 0.46 mg/kg (Golden apple pulp) and 14.34 mg/kg (quince skin). P contents ranged from 651 mg/kg (Golden apple pulp) to 1269 mg/kg (quince skin). Na was found between 500 mg/kg (Fuji apple skin) and 907 mg/kg (Arjantin apple skin).",Environmental monitoring and assessment,"['D002957', 'D004784', 'D004785', 'D005504', 'D005638', 'D019216', 'D008903', 'D014421']","['Citrus', 'Environmental Monitoring', 'Environmental Pollutants', 'Food Analysis', 'Fruit', 'Metals, Heavy', 'Minerals', 'Turkey']",Mineral and heavy metal contents of the outer and inner tissues of commonly used fruits.,"['Q000737', None, 'Q000737', None, 'Q000737', 'Q000737', 'Q000737', None]","['chemistry', None, 'chemistry', None, 'chemistry', 'chemistry', 'chemistry', None]",https://www.ncbi.nlm.nih.gov/pubmed/21409363,2012,1,1,"Micro-, macroelements, heavy metals",apple,0.17391304347826086,"['iron', 'zinc', 'boron', 'copper', 'Zn', 'Na', 'Fe', 'Citrus fruits']",1,8
21401102,"This study was conducted to investigate the effects of apple polyphenol extract (APE) against influenza virus in mice loaded with restraint stress. The high-performance liquid chromatography (HPLC) fingerprint of APE was recorded, and the percentage composition of polyphenols was determined as 81.7%. Our results showed that restraint stress significantly promoted the mortality and duration of complications of mice infected with the H1N1 virus. However, oral administration of APE (100 and 200 mg/kg) improved the survival rates and prolonged living time of stressed mice infected with influenza virus in a dose-dependent manner. APE was further found to significantly improve the number of immunocytes, ratio of CD4 helper cells, secretion of IL-2, and capabilities of natural killer (NK) cytotoxicity (LU10/spleen) in spleens of restraint-stressed mice. In addition, APE also significantly decreased the level of lipid peroxidation and increased oxygen radical absorbance capacity (ORAC) in splenocytes. These results indicated that the protective effects of APE on mice infected with influenza virus were related to the alleviation of stress-induced impairment of immune functions and its antioxidant property might contribute to the immune recovery.",Journal of agricultural and food chemistry,"['D000818', 'D005419', 'D007103', 'D053118', 'D008297', 'D027845', 'D051379', 'D008807', 'D009976', 'D010636', 'D059808', 'D015996']","['Animals', 'Flavonoids', 'Immobilization', 'Influenza A Virus, H1N1 Subtype', 'Male', 'Malus', 'Mice', 'Mice, Inbred BALB C', 'Orthomyxoviridae Infections', 'Phenols', 'Polyphenols', 'Survival Rate']",Protective effect of apple polyphenols against stress-provoked influenza viral infection in restraint mice.,"[None, 'Q000302', None, 'Q000302', None, 'Q000737', None, None, 'Q000276', 'Q000302', None, None]","[None, 'isolation & purification', None, 'isolation & purification', None, 'chemistry', None, None, 'immunology', 'isolation & purification', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/21401102,2011,0,0,influenza and polyphenols,apple,0.046875,"['oxygen', 'polyphenols', 'polyphenol extract']",1,3
21397236,"Following high-performance thin-layer chromatography, thiophosphate pesticides, which inhibit choline esterases, are detectable using a multi-enzyme inhibition assay (HPTLC-EI) based on rabbit liver esterase (RLE), Bacillus subtilis (BS2) esterase, or cutinase (from Fusarium solani pisi). Because choline esterase inhibition is more effective after conversion of thiophosphate thions into their corresponding oxons, a pre-oxidation step was added to the HPTLC-EI assay. Bromine vapour was found to be more effective than iodine or UV irradiation for oxidation. Following oxidation, the inhibitory strength of parathion, parathion-methyl, chlorpyrifos, chlorpyrifos-methyl, and malathion, expressed as HPTLC enzyme inhibition factors (f(i)), increased by approximately 2 orders of magnitude. In contrast, bromine oxidation of organophosphate and carbamate insecticides resulted in a slight reduction in their inhibition factors, due to partial bromination and degradation of the parent compounds, while bromine oxidation increased the inhibition factors for demeton-S-methyl and propoxur. Apple juice and water samples spiked with paraoxon (0.001 mg/L), parathion (0.05 mg/L), and chlorpyrifos (0.5 mg/L) were used to test the HPTLC-EI system, resulting in mean recoveries of 95-106% and 91-102% for RLE and cutinase, respectively.",Journal of chromatography. A,"['D000818', 'D001412', 'D001628', 'D001681', 'D001966', 'D002219', 'D002265', 'D002851', 'D002855', 'D004791', 'D004950', 'D005670', 'D007306', 'D008099', 'D027845', 'D009943', 'D010084', 'D011817', 'D015203', 'D014867']","['Animals', 'Bacillus subtilis', 'Beverages', 'Biological Assay', 'Bromine', 'Carbamates', 'Carboxylic Ester Hydrolases', 'Chromatography, High Pressure Liquid', 'Chromatography, Thin Layer', 'Enzyme Inhibitors', 'Esterases', 'Fusarium', 'Insecticides', 'Liver', 'Malus', 'Organophosphorus Compounds', 'Oxidation-Reduction', 'Rabbits', 'Reproducibility of Results', 'Water']",Effect of bromine oxidation on high-performance thin-layer chromatography multi-enzyme inhibition assay detection of organophosphates and carbamate insecticides.,"[None, None, None, 'Q000379', 'Q000737', 'Q000032', 'Q000037', 'Q000379', 'Q000379', 'Q000032', 'Q000037', None, 'Q000032', None, 'Q000737', 'Q000032', None, None, None, 'Q000737']","[None, None, None, 'methods', 'chemistry', 'analysis', 'antagonists & inhibitors', 'methods', 'methods', 'analysis', 'antagonists & inhibitors', None, 'analysis', None, 'chemistry', 'analysis', None, None, None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/21397236,2011,0,0,spiked apple juice,apple,0.23943661971830985,"['RLE', 'Bromine', 'parathion', 'thiophosphate thions', 'organophosphate', 'choline', 'iodine', 'propoxur', 'chlorpyrifos', 'paraoxon', 'malathion', 'bromine']",1,17
21391507,"A rapid and sensitive LC/electrospray ionization-MS/MS method has been developed for the determination of dodine in fruit samples. Based on a liquid-liquid extraction of 10 g solid fruit homogenate using an acetone-dichloromethane-hexane mixture and acetate ammonium buffer (pH 4.5), this LC/MS/MS procedure was characterized by recoveries above 50%, with good intra-assay precision (RSD < 13%) and interassay precision (RSD < 18%) for seven different matrixes (apple, apricot, cherry, peach, pear, plum, and quince). This method was validated from 5 to 500 microg/kg according to standard guidelines. Its LOD (1 microg/kg) and LOQ (5 microg/kg) were in accordance with recommendations of the European legislation defined for infant food [maximum residue level (MRL) = 10 microg/kg]. The whole procedure was finally tested on 1022 fruit samples intended for commercialization, both infant food samples and samples not intended in particular for babies. In this study, dodine was detected in 27 samples; none exhibited a concentration higher than the MRL.",Journal of AOAC International,"['D002853', 'D005506', 'D005638', 'D005659', 'D006146', 'D012997', 'D021241', 'D053719']","['Chromatography, Liquid', 'Food Contamination', 'Fruit', 'Fungicides, Industrial', 'Guanidines', 'Solvents', 'Spectrometry, Mass, Electrospray Ionization', 'Tandem Mass Spectrometry']",Determination of dodine in fruit samples by liquid chromatography electrospray ionization-tandem mass spectrometry.,"['Q000379', 'Q000032', 'Q000737', 'Q000032', 'Q000032', None, 'Q000379', 'Q000379']","['methods', 'analysis', 'chemistry', 'analysis', 'analysis', None, 'methods', 'methods']",https://www.ncbi.nlm.nih.gov/pubmed/21391507,2011,0,0,fungicide detection,apple,0.08333333333333333,"['dodine', 'acetone-dichloromethane-hexane', 'acetate ammonium']",1,4
21388817,"This paper describes the development of methods for the rapid screening of gross alpha (GA) and gross beta (GB) radioactivity in liquid foods, specifically, Tang drink mix, apple juice, and milk, as well as screening of GA, GB, and gamma radioactivity from surface deposition on apples. Detailed procedures were developed for spiking of matrices with (241)Am (alpha radioactivity), (90)Sr/(90)Y (beta radioactivity), and (60)Co, (137)Cs, and (241)Am (gamma radioactivity). Matrix stability studies were performed for 43 days after spiking. The method for liquid foods is based upon rapid digestion, evaporation, and flaming, followed by gas proportional (GP) counting. For the apple matrix, surface radioactivity was acid-leached, followed by GP counting and/or gamma spectrometry. The average leaching recoveries from four different apple brands were between 63% and 96%, and have been interpreted on the basis of ion transport through the apple cuticle. The minimum detectable concentrations (MDCs) were calculated from either the background or method-blank (MB) measurements. They were found to satisfy the required U.S. FDA's Derived Intervention Levels (DILs) in all but one case. The newly developed methods can perform radioactivity screening in foods within a few hours and have the potential to capacity with further automation. They are especially applicable to emergency response following accidental or intentional contamination of food with radioactivity.","Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine","['D000512', 'D053000', 'D001628', 'D002138', 'D002588', 'D003037', 'D004063', 'D004630', 'D005507', 'D005720', 'D027845', 'D011851', 'D011868', 'D013051', 'D013326', 'D015021']","['Alpha Particles', 'Analytic Sample Preparation Methods', 'Beverages', 'Calibration', 'Cesium Radioisotopes', 'Cobalt Radioisotopes', 'Digestion', 'Emergencies', 'Food Contamination, Radioactive', 'Gamma Rays', 'Malus', 'Radioactivity', 'Radioisotopes', 'Spectrometry, Gamma', 'Strontium Radioisotopes', 'Yttrium Radioisotopes']",Rapid screening of radioactivity in food for emergency response.,"[None, 'Q000379', 'Q000032', None, 'Q000032', 'Q000032', None, None, 'Q000032', None, 'Q000737', None, 'Q000032', 'Q000379', 'Q000032', 'Q000032']","[None, 'methods', 'analysis', None, 'analysis', 'analysis', None, None, 'analysis', None, 'chemistry', None, 'analysis', 'methods', 'analysis', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/21388817,2011,0,0,spiked apple,apple,0.06578947368421052,"['method-blank', '(241)Am', 'gamma radioactivity', 'GA']",1,5
21385092,"Extracts of Artemisia annua (L.) (Asteraceae) and artemisinins are used for treatment of malaria, parasitic infections and have potent anticancer properties in cell lines. Eucalyptus oil and 1,8-cineole have antimicrobial, immune-stimulatory, anti-inflammatory, antioxidant, analgesic, and spasmolytic effects. Codling moth, Cydia pomonella, (L.) (Tortricidae), is a major cosmopolitan pest of the apple, potentially causing damage translating to 40 billion US dollars per year, globally. Currently used control measures are either hazardous to agricultural workers and harmful to environment, or ineffective. The potential of plant-derived semiochemicals for codling moth control is heavily understudied.",Pharmaceutical biology,"['D000818', 'D031172', 'D037621', 'D001681', 'D002851', 'D003511', 'D004305', 'D000077591', 'D005518', 'D027845', 'D039821', 'D009036', 'D010571', 'D010936']","['Animals', 'Artemisia annua', 'Artemisinins', 'Biological Assay', 'Chromatography, High Pressure Liquid', 'Cyclohexanols', 'Dose-Response Relationship, Drug', 'Eucalyptol', 'Food Preferences', 'Malus', 'Monoterpenes', 'Moths', 'Pest Control', 'Plant Extracts']","Artemisia annua extracts, artemisinin and 1,8-cineole, prevent fruit infestation by a major, cosmopolitan pest of apples.","[None, 'Q000737', 'Q000737', 'Q000379', 'Q000379', 'Q000737', None, None, 'Q000187', 'Q000187', 'Q000737', 'Q000187', 'Q000379', 'Q000737']","[None, 'chemistry', 'chemistry', 'methods', 'methods', 'chemistry', None, None, 'drug effects', 'drug effects', 'chemistry', 'drug effects', 'methods', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/21385092,2011,0,0,moth population control,apple,0.05263157894736842,"['1,8-cineole', 'artemisinins']",1,2
21370449,"The aim of this study was to determine the amounts of polyphenols and D-(-)-quinic acid reaching the ileostomy bags of probands (and thus the colon in healthy humans) after ingestion of apple smoothie, a beverage containing 60% cloudy apple juice and 40% apple puree.",Molecular nutrition & food research,"['D000328', 'D000368', 'D001628', 'D001682', 'D002851', 'D005260', 'D005419', 'D006801', 'D007081', 'D008297', 'D027845', 'D008875', 'D010636', 'D010693', 'D059808', 'D044945', 'D011801']","['Adult', 'Aged', 'Beverages', 'Biological Availability', 'Chromatography, High Pressure Liquid', 'Female', 'Flavonoids', 'Humans', 'Ileostomy', 'Male', 'Malus', 'Middle Aged', 'Phenols', 'Phloretin', 'Polyphenols', 'Proanthocyanidins', 'Quinic Acid']",Colonic availability of polyphenols and D-(-)-quinic acid after apple smoothie consumption.,"[None, None, None, None, None, None, 'Q000032', None, None, None, 'Q000737', None, 'Q000032', 'Q000032', None, 'Q000032', 'Q000031']","[None, None, None, None, None, None, 'analysis', None, None, None, 'chemistry', None, 'analysis', 'analysis', None, 'analysis', 'analogs & derivatives']",https://www.ncbi.nlm.nih.gov/pubmed/21370449,2011,0,0,bioavailability of polyphenols,apple,0.07692307692307693,['polyphenols'],1,1
21361392,"Organic acid analysis plays a fundamental role in the testing of authenticity of fruit juices. Analytical methods used routinely for organic acids suffer from poor reproducibility, often give false positives/negatives for tartaric acid, and do not offer the possibility of analyte confirmation. There are conflicting reports in the literature on the presence/absence of tartaric acid in pomegranate juice, a potential indicator of adulteration with grape juice. In this work, a method based on stable isotope dilution liquid chromatography-tandem mass spectrometry is described for citric, malic, quinic, and tartaric acid in fruit juices. Validation data including precision and recovery in six types of juice are presented. Tartaric and quinic acids were confirmed in pomegranate juice at concentrations of 1-5 and ∼1 mg/L, respectively. These concentrations are much lower than those resulting from adulteration with grape juice and apple juice, respectively, at the 5% level. A separate method for isocitric acid in orange juice based on the single standard addition method is also described.",Journal of agricultural and food chemistry,"['D000143', 'D001628', 'D002853', 'D005506', 'D029561', 'D013058', 'D011786', 'D027843']","['Acids', 'Beverages', 'Chromatography, Liquid', 'Food Contamination', 'Lythraceae', 'Mass Spectrometry', 'Quality Control', 'Vitis']",Analysis of organic acids in fruit juices by liquid chromatography-mass spectrometry: an enhanced tool for authenticity testing.,"['Q000032', 'Q000032', 'Q000379', 'Q000032', 'Q000737', 'Q000379', None, 'Q000737']","['analysis', 'analysis', 'methods', 'analysis', 'chemistry', 'methods', None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/21361392,2011,0,1,organic acids in apple juice,apple,0.2916666666666667,"['Organic acid', 'Tartaric', 'grape juice', 'grape juice and apple juice', 'citric', 'quinic acids', 'tartaric acid', '1-5', 'isocitric acid', 'acids', 'pomegranate juice']",1,14
21356464,"Biogenic amines (BA) are low molecular weight nitrogenous bases commonly found in fermented foods and beverages and their consumption can induce undesirable reactions. In this work, the BA content in natural cider from Spain and France was determined. Samples from commercially available cider or obtained during the elaboration process were analyzed. A different profile and BA concentration was observed depending on cider origin. qPCR tools developed for the quantitative detection of BA producers from cheese and wine were tested in the cider samples. A good connection between the BA content and the presence of BA-producing microorganisms was observed. Based on these tools, BA-producing bacteria were isolated from the analyzed cider samples, including new potential histamine- and putrescine-producing Lactobacillus paracollinoides strains.",Food microbiology,"['D001628', 'D001679', 'D002611', 'D002851', 'D003257', 'D005285', 'D005504', 'D005516', 'D005602', 'D006801', 'D007778', 'D027845', 'D016133', 'D013030', 'D014920']","['Beverages', 'Biogenic Amines', 'Cheese', 'Chromatography, High Pressure Liquid', 'Consumer Product Safety', 'Fermentation', 'Food Analysis', 'Food Microbiology', 'France', 'Humans', 'Lactobacillus', 'Malus', 'Polymerase Chain Reaction', 'Spain', 'Wine']",Biogenic amines content in Spanish and French natural ciders: application of qPCR for quantitative detection of biogenic amine-producers.,"['Q000032', 'Q000032', 'Q000382', None, None, None, 'Q000379', None, None, None, 'Q000378', None, None, None, 'Q000382']","['analysis', 'analysis', 'microbiology', None, None, None, 'methods', None, None, None, 'metabolism', None, None, None, 'microbiology']",https://www.ncbi.nlm.nih.gov/pubmed/21356464,2011,0,1,Biogenic amines in apple ciders,apple,0.08695652173913043,"['paracollinoides', 'nitrogenous', 'amines', 'histamine-']",1,4
